"replica","resource","consumer","R","S","TM","Minc"
1,1,1,0.657851717938145,0.0461189767847731,0.329225093764629,1
2,1,1,0.63026428009499,0.124232458811017,0.872663483755876,1
3,1,1,0.858179452086798,0.00532635085164201,0.0294852414085554,1
4,1,1,0.573691425697654,0.140050377758553,0.990269241151479,1
5,1,1,0.522169248053051,0.0873119255218431,0.520222012833116,1
6,1,1,0.749056189180019,0.110313210464145,0.878839972001144,1
7,1,1,0.750801420439978,0.108267553480743,0.886922133644648,1
8,1,1,0.92404360878362,0.00848690736589364,0.0491311297243566,1
9,1,1,0.440715817878761,0.0373376351447676,0.212091757880879,1
10,1,1,0.840344512145916,0.101273472283726,0.717398949264148,1
11,1,1,0.49204191962526,0.132326562571367,0.836271359355597,1
12,1,1,0.595329873853992,0.0906576698297146,0.642010742039717,1
13,1,1,0.588744857081956,0.0868657562067187,0.696772020235126,1
14,1,1,0.709171683847098,0.0430194148497592,0.284258494894282,1
15,1,1,0.693927859056412,0.104826406652867,0.730918226208321,1
16,1,1,0.652762550720324,0.141247732075855,0.994619316995064,1
17,1,1,0.459055967061797,0.166897140345054,0.980248209794442,1
18,1,1,0.540515518985725,0.0118839084511974,0.0784847296424019,1
19,1,1,0.718237139018279,0.115313131081925,0.839272104019571,1
20,1,1,0.603708751448004,0.135694843732565,0.994748223571442,1
21,1,1,0.932536176889339,0.0557401509026435,0.344159964588503,1
22,1,1,0.621385909627943,0.101118823427728,0.824038116761891,1
23,1,1,0.719372708517215,0.0337554783811491,0.227290887717773,1
24,1,1,0.616633752242314,0.123823699819234,0.922819268234142,1
25,1,1,0.801469601159076,0.127460272955332,0.796866211434304,1
26,1,1,0.494819046398284,0.13873606572772,0.99914776747319,1
27,1,1,0.704931395845288,0.12400695647364,0.715429684636827,1
28,1,1,0.751991445699123,0.141596446085041,0.714441963339094,1
29,1,1,0.703814452421801,0.0181283335171613,0.123973256810576,1
30,1,1,0.681328311989564,0.0790788072412435,0.405467133836638,1
31,1,1,0.601304346618559,0.0177676509220147,0.0862116684887758,1
32,1,1,0.569455205012597,0.127326623975008,0.940962693001252,1
33,1,1,0.569913561242088,0.127361375175451,0.878397058998486,1
34,1,1,0.624091178695793,0.123927726094456,0.942739601460257,1
35,1,1,0.768340542472564,0.00487842277686848,0.0274601469390658,1
36,1,1,0.511047891524809,0.112631454066474,0.817124914614177,1
37,1,1,0.548389172839905,0.00864601895958003,0.0357800847530058,1
38,1,1,0.776820048802672,0.143221116559163,0.966036068534853,1
39,1,1,0.621920261155261,0.0730708462031366,0.518303108111268,1
40,1,1,0.507113808329646,0.0809163034869282,0.519840561126096,1
41,1,1,0.580925877917135,0.120905700268519,0.748651732812878,1
42,1,1,0.605055611381925,0.182032911223086,0.967306890891124,1
43,1,1,0.603087481386763,0.131242964034086,0.915479688534682,1
44,1,1,0.949816315860488,0.131680207648494,0.912612583332176,1
45,1,1,0.611800145453268,0.0972053359818854,0.705116417315556,1
46,1,1,0.688181125066849,0.0793464325408905,0.589380415062844,1
47,1,1,0.662309778788031,0.12387278205656,0.97242793394534,1
48,1,1,0.536020437947485,0.0931492049678244,0.657814756253291,1
49,1,1,0.439877820427121,0.00300228109787349,0.0156561172573735,1
50,1,1,0.644395268155243,0.130732823037521,0.979382096479751,1
51,1,1,0.517619876351235,0.115273001408049,0.833030903943981,1
52,1,1,0.768627459766155,0.0408523685011706,0.285552335739369,1
53,1,1,0.546137592810435,0.0599271585657179,0.374948518531984,1
54,1,1,0.679624289608986,0.11606057344042,0.82406211695209,1
55,1,1,0.656190396234263,0.123401007028227,0.924398508832045,1
56,1,1,0.74505695460158,0.119618388992421,0.981652832529357,1
57,1,1,0.755083654739622,0.0990415009273247,0.73878254074775,1
58,1,1,0.588752667320173,0.0816602221094437,0.637666927437178,1
59,1,1,0.634551586441824,0.0026132737516009,0.0172184370231186,1
60,1,1,0.505389134672471,0.0120664558253316,0.0658324635556374,1
61,1,1,0.598777973672935,0.122141914957802,0.919888416118929,1
62,1,1,0.670859366981657,0.0671782308951636,0.456376408296185,1
63,1,1,0.847022080702033,0.128715964451738,0.762872759109256,1
64,1,1,0.766158033214815,0.0612902214447086,0.406451404821723,1
65,1,1,0.729388106583874,0.120268504007663,0.885552062550653,1
66,1,1,0.649450225000096,0.184749537759846,0.947227296737254,1
67,1,1,0.750163268465389,0.0421273652568941,0.260238558487556,1
68,1,1,0.816796030675902,0.0781125244787842,0.539888989084186,1
69,1,1,0.471771333125266,0.0461856545587329,0.232004169758737,1
70,1,1,0.762032514285954,0.0945925783147259,0.826906874281155,1
71,1,1,0.553925144955069,0.137999780481857,0.971991000639582,1
