"replica","resource","consumer","R","S","TM","Minc"
1,1,1,0.955386074103987,0.0135669279536567,0.0458925336762699,1
2,1,1,0.679919851994742,0.186857184475668,0.942808182400665,1
3,1,1,0.656493698558623,0.0573429216041831,0.289416767518494,1
4,1,1,0.679961460283022,0.125985956251247,0.745124569068478,1
5,1,1,0.652275976300453,0.105446131131952,0.654402806260757,1
6,1,1,0.873355071384542,0.0870929241659698,0.51151173230337,1
7,1,1,0.771773106651088,0.145781760485755,0.939352296759374,1
8,1,1,0.613805007520324,0.0331726832023203,0.111496251619142,1
9,1,1,0.690276833865198,0.100046759773052,0.476945008706968,1
10,1,1,0.94308422034756,0.137443555839337,0.69186579608023,1
11,1,1,0.738452917221924,0.145885171725688,0.984057861265004,1
12,1,1,0.607905529101397,0.163980036487382,0.919142791039677,1
13,1,1,0.77936419913648,0.142534432804556,0.868233844591342,1
14,1,1,0.913740027623769,0.154044779045131,0.990377977687267,1
15,1,1,0.738249455570382,0.112041168489827,0.507986201110292,1
16,1,1,0.804854273091263,0.108723887993048,0.672157513718616,1
17,1,1,0.910415150860698,0.130343965875214,0.784215202379053,1
18,1,1,0.731458538181283,0.188008380977724,0.979910117298298,1
19,1,1,0.763876993745472,0.109707215562525,0.713145377440486,1
20,1,1,0.699972282852001,0.106003805231695,0.592362337016582,1
21,1,1,0.531843371760098,0.203252585862184,0.962332629301554,1
22,1,1,0.653018223279089,0.0838369577335193,0.40305030296408,1
23,1,1,0.549656542162602,0.0923280310368072,0.498853020164076,1
24,1,1,0.962528718577953,0.140692606101429,0.928170242794736,1
25,1,1,0.628169464718431,0.0104214497870683,0.0447848904358636,1
26,1,1,0.538527045682129,0.102187309279333,0.506812193255264,1
27,1,1,0.874681963070487,0.115354145303644,0.729869339574416,1
28,1,1,0.507094046781446,0.1050812570052,0.483880464271101,1
29,1,1,0.925691626124984,0.153840371831864,0.917889830246903,1
30,1,1,0.544227751294671,0.0303066477352795,0.137680971518369,1
31,1,1,0.859445426706455,0.027609270301858,0.135584015398037,1
32,1,1,0.623149582886728,0.0590606938861783,0.324765709050883,1
33,1,1,0.733141786214269,0.178139818481292,0.794473896051305,1
34,1,1,0.538212150317827,0.175846563251378,0.821464588761081,1
35,1,1,0.85972932880837,0.193190511055645,0.991868030975502,1
36,1,1,0.55214950753541,0.115578382332953,0.654731846832066,1
37,1,1,0.798621100203177,0.074908919773519,0.414710349394958,1
38,1,1,0.620648804720448,0.142747573604928,0.830594530956428,1
39,1,1,0.764928150240267,0.134338622840046,0.764531966306814,1
40,1,1,0.932776378420584,0.0649129256108804,0.39634997258903,1
41,1,1,0.718408038645747,0.0106182377827984,0.0449710770369063,1
42,1,1,0.635314759780336,0.0356727121417726,0.167537082292557,1
43,1,1,0.692195797735583,0.161686880453178,0.999880460471591,1
44,1,1,0.962743243785721,0.152739479969533,0.900355169791149,1
45,1,1,0.857669693210861,0.125420447442158,0.828342583334266,1
46,1,1,0.656888045447529,0.125936710124585,0.709774157835867,1
47,1,1,0.549459868824093,0.156506395320901,0.956453606656389,1
48,1,1,0.912248545190254,0.169679169380197,0.959592360194714,1
49,1,1,0.990092534300235,0.093085156906013,0.578082779568684,1
50,1,1,0.816448098723561,0.0586985857068511,0.313853872959859,1
51,1,1,0.964657885491176,0.0528746838210044,0.25562348801359,1
52,1,1,0.728762222680901,0.164242377577027,0.98695141365269,1
53,1,1,0.707139754029061,0.192461712479721,0.987114190185796,1
