"replica","resource","consumer","R","S","TM","Minc"
1,1,1,0,0,0.938755612269497,0
2,1,1,0,0,0.994621037590565,0
3,1,1,0,0,0.444793936071879,0
4,1,1,0,0,0.323410332358128,0
5,1,1,0,0,0.743142822316915,0
6,1,1,0,0,0.168282136327576,0
7,1,1,0,0,0.626983151790189,0
8,1,1,0,0,0.594622675056687,0
9,1,1,0,0,0.999993680546951,0
10,1,1,0,0,0.999999993975241,0
11,1,1,0,0,0.93046615463301,0
12,1,1,0,0,0.999290123714563,0
13,1,1,0,0,0.468971248451109,0
14,1,1,0,0,0.753250927389822,0
15,1,1,0,0,0.0732631663517794,0
16,1,1,0,0,0.607338330961873,0
17,1,1,0,0,0.806734763524732,0
18,1,1,0,0,0.761035269200185,0
19,1,1,0,0,0.998889452372019,0
20,1,1,0,0,0.191249591727461,0
21,1,1,0,0,0.99936719650788,0
22,1,1,0,0,0.669814214420434,0
23,1,1,0,0,0.509343737807132,0
24,1,1,0,0,0.307336006845428,0
25,1,1,0,0,0.944981117012608,0
26,1,1,0,0,0.549670582682576,0
27,1,1,0,0,0.937253702833803,0
28,1,1,0,0,0.781300608533573,0
29,1,1,0,0,0.932577522039027,0
30,1,1,0,0,0.992203220782679,0
31,1,1,0,0,0.695196349077724,0
32,1,1,0,0,0.24155234640143,0
33,1,1,0,0,0.0705537539046858,0
34,1,1,0,0,0.828433204949059,0
35,1,1,0,0,0.585853947305709,0
36,1,1,0,0,0.817969169141177,0
37,1,1,0,0,0.0373063468114352,0
38,1,1,0,0,0.753766732356454,0
39,1,1,0,0,0.671732856235964,0
40,1,1,0,0,0.265761117914959,0
41,1,1,0,0,0.0267140277285276,0
42,1,1,0,0,0.0938039814908724,0
43,1,1,0,0,0.260746483113271,0
44,1,1,0,0,0.914973550335084,0
45,1,1,0,0,0.375002979742612,0
46,1,1,0,0,0.445957879348685,0
47,1,1,0,0,0.224339418059508,0
48,1,1,0,0,0.998760998445594,0
49,1,1,0,0,0.702117246905168,0
50,1,1,0,0,0.393402971572043,0
51,1,1,0,0,0.978425027359323,0
52,1,1,0,0,0.219330928901479,0
53,1,1,0,0,0.278804057658037,0
54,1,1,0,0,0.113764272516943,0
55,1,1,0,0,0.992300339456458,0
56,1,1,0,0,0.592449440952886,0
57,1,1,0,0,0.556812838883139,0
58,1,1,0,0,0.829740961438165,0
59,1,1,0,0,0.134879581938821,0
60,1,1,0,0,0.978327528185345,0
61,1,1,0,0,0.103018128161273,0
62,1,1,0,0,0.934973443669504,0
63,1,1,0,0,0.951159296100055,0
64,1,1,0,0,0.013530737427037,0
65,1,1,0,0,0.798260057924651,0
66,1,1,0,0,0.052219274750479,0
67,1,1,0,0,0.43393792901609,0
68,1,1,0,0,0.168957108959476,0
69,1,1,0,0,0.881406037298102,0
70,1,1,0,0,0.677785538276367,0
71,1,1,0,0,0.526705757598522,0
72,1,1,0,0,0.242565809486693,0
73,1,1,0,0,0.0842120203385032,0
74,1,1,0,0,0.936239399454456,0
75,1,1,0,0,0.849863438829507,0
76,1,1,0,0,0.11311451986787,0
77,1,1,0,0,0.90416975875596,0
78,1,1,0,0,0.0752243256864086,0
79,1,1,0,0,0.186429070842065,0
80,1,1,0,0,0.518705498771109,0
81,1,1,0,0,0.99975192950959,0
82,1,1,0,0,0.811421408747657,0
83,1,1,0,0,0.137979597851768,0
84,1,1,0,0,0.406022675975496,0
85,1,1,0,0,0.380025335102605,0
86,1,1,0,0,0.577713834548926,0
87,1,1,0,0,0.883718914102881,0
88,1,1,0,0,0.691116711831826,0
89,1,1,0,0,0.0188171507045235,0
90,1,1,0,0,0.871300188800168,0
91,1,1,0,0,0.26037647636601,0
92,1,1,0,0,0.0846551712566161,0
93,1,1,0,0,0.435778893050959,0
94,1,1,0,0,0.95816244691489,0
95,1,1,0,0,0.347567206726415,0
96,1,1,0,0,0.932618075870415,0
97,1,1,0,0,0.917330637026143,0
98,1,1,0,0,0.903491660307181,0
99,1,1,0,0,0.0796255617486361,0
100,1,1,0,0,0.701765106598691,0
1,2,1,0,0,0.684340013275939,0
2,2,1,0,0,0.922137590790759,0
3,2,1,0,0,0.999992704004973,0
4,2,1,0,0,0.980381969559448,0
5,2,1,0,0,0.267344357235988,0
6,2,1,0,0,0.79799568238342,0
7,2,1,0,0,0.831038146155558,0
8,2,1,0,0,0.00787391540093216,0
9,2,1,0,0,0.711031069356486,0
10,2,1,0,0,0.658034404940509,0
11,2,1,0,0,0.998816976311648,0
12,2,1,0,0,0.826568224796837,0
13,2,1,0,0,0.677542368323494,0
14,2,1,0,0,0.982862428852293,0
15,2,1,0,0,0.999573510488707,0
16,2,1,0,0,0.60379054323721,0
17,2,1,0,0,0.0466735994054885,0
18,2,1,0,0,0.882699342773602,0
19,2,1,0,0,0.0912505891318235,0
20,2,1,0,0,0.215488816941711,0
21,2,1,0,0,0.844183976007919,0
22,2,1,0,0,0.649880397960081,0
23,2,1,0,0,0.98420632140803,0
24,2,1,0,0,0.306569628568443,0
25,2,1,0,0,0.999651748603427,0
26,2,1,0,0,0.964595510759688,0
27,2,1,0,0,0.868940321230875,0
28,2,1,0,0,0.625457733429164,0
29,2,1,0,0,0.413444823905733,0
30,2,1,0,0,0.53680911366,0
31,2,1,0,0,0.972871902209834,0
32,2,1,0,0,0.930404647779089,0
