"replica","resource","consumer","R","S","TM","Minc"
1,1,1,0.556806722035416,0.14151327816328,0.879934849208665,1
2,1,1,0.434167829290788,0.0402146348939376,0.247480644992026,1
3,1,1,0.813449463776962,0.00727624182780452,0.0553791434877431,1
4,1,1,0.338623527140354,0.212802180437809,0.999955283443218,1
5,1,1,0.805749482727288,0.0843241229944921,0.840520790305616,1
6,1,1,0.550735688871416,0.0395700764452313,0.225373155518935,1
7,1,1,0.627865501786305,0.155437414834549,0.980933980613832,1
8,1,1,0.552501042893966,0.14421364922649,0.972542751873522,1
9,1,1,0.722700750549606,0.0279181409063285,0.206386612243111,1
10,1,1,0.699556768747011,0.095525782743312,0.914457972828901,1
11,1,1,0.748191195943503,0.139567786061918,0.998952190466143,1
12,1,1,0.454086160957125,0.0449039429257572,0.254754371329729,1
13,1,1,0.810014073889494,0.101800727389443,0.804500329167899,1
14,1,1,0.639104580759527,0.10920327380112,0.855282669263168,1
15,1,1,0.919669503609998,0.0800715147456588,0.710309567173686,1
16,1,1,0.995860602563914,0.093081384528228,0.698318639798865,1
17,1,1,0.537950004350269,0.0850437089278503,0.621144018690188,1
18,1,1,0.714655758321942,0.0954498083656625,0.824934021930164,1
19,1,1,0.76588489156167,0.125228236904245,0.999929178034889,1
20,1,1,0.939429959386137,0.0307331389360416,0.22451497955454,1
21,1,1,0.472018383316185,0.00405796531785238,0.0193658035791554,1
22,1,1,0.7897670222957,0.0909088576803191,0.815323330834938,1
23,1,1,0.908408266399493,0.0757815266201456,0.652499173601981,1
24,1,1,0.493138936959647,0.0178423498651943,0.102553650172133,1
25,1,1,0.827342183338472,0.0662062135963222,0.521267101434555,1
26,1,1,0.7640296645108,0.0654355949535952,0.534604188552432,1
27,1,1,0.663158081693478,0.0729458107451938,0.61661997841396,1
28,1,1,0.76013005191524,0.0567474829856034,0.474804578958637,1
29,1,1,0.87960826555822,0.124439145591666,0.995021654630605,1
30,1,1,0.974939404291279,0.0282668658044505,0.23112465246739,1
31,1,1,0.746722278129452,0.107508863988037,0.906433299150184,1
32,1,1,0.696718286327022,0.0901153842068432,0.68124238991319,1
33,1,1,0.589415233630023,0.0299933276011133,0.226233030795842,1
34,1,1,0.579374083383629,0.0265739929706544,0.156842173903441,1
35,1,1,0.70846040202397,0.137303515653797,0.966639137474472,1
36,1,1,0.588310520996503,0.117619018713723,0.990732218376632,1
37,1,1,0.601603959679838,0.153470599961079,0.961243333318795,1
38,1,1,0.509933747326129,0.00556077354174065,0.0275654557642998,1
39,1,1,0.634520929088055,0.148802324568571,0.945185801644178,1
40,1,1,0.997988097257042,0.126778404101213,0.970406228109615,1
41,1,1,0.958333592068478,0.108853737939988,0.793164370209958,1
42,1,1,0.721178767272414,0.0255805523021224,0.218671044956455,1
43,1,1,0.823510336066126,0.114862016261005,0.967707256824169,1
44,1,1,0.887442562016119,0.143188209669697,0.99466726452217,1
45,1,1,0.693272881710278,0.0145039717779545,0.0995369587405132,1
46,1,1,0.79539925884483,0.0507959673871003,0.386562617109328,1
47,1,1,0.548042466477437,0.18685418974787,0.999989830297281,1
48,1,1,0.697769346667253,0.0715695164576384,0.522776258522912,1
49,1,1,0.747127740004577,0.119256279637908,0.999147135719417,1
50,1,1,0.890559135600295,0.0612868759209427,0.534690551204755,1
51,1,1,0.789493382031037,0.079013000395251,0.714909078440704,1
52,1,1,0.663801196841316,0.124867969647239,0.836987475353061,1
