"replica","resource","consumer","R","S","TM","Minc"
1,1,1,0,0,0.612748872847706,0
2,1,1,0,0,0.29725086831738,0
3,1,1,0,0,0.360957500266346,0
4,1,1,0,0,0.90625554532652,0
5,1,1,0,0,0.0698864766309486,0
6,1,1,0,0,0.749558412485568,0
7,1,1,0,0,0.235843007166664,0
8,1,1,0,0,0.48961504578091,0
9,1,1,0,0,0.864613949736248,0
10,1,1,0,0,0.0122101247831976,0
11,1,1,0,0,0.892907756428245,0
12,1,1,0,0,0.47077406106637,0
13,1,1,0,0,0.82354930164614,0
14,1,1,0,0,0.528138587174738,0
15,1,1,0,0,0.776823595538883,0
16,1,1,0,0,0.989342526583292,0
17,1,1,0,0,0.0718539734954952,0
18,1,1,0,0,0.748705737454494,0
19,1,1,0,0,0.932411182773878,0
20,1,1,0,0,0.996532535045583,0
21,1,1,0,0,0.747399693794876,0
22,1,1,0,0,0.191199463462284,0
23,1,1,0,0,0.754261523402786,0
24,1,1,0,0,0.448498960381084,0
25,1,1,0,0,0.231721088144785,0
26,1,1,0,0,0.0425180166390176,0
27,1,1,0,0,0.214233617136548,0
28,1,1,0,0,0.6538207874965,0
29,1,1,0,0,0.998194981158032,0
30,1,1,0,0,0.0785344536648825,0
31,1,1,0,0,0.1410806987968,0
32,1,1,0,0,0.17819730247446,0
33,1,1,0,0,0.978848302218541,0
34,1,1,0,0,0.710023633558084,0
35,1,1,0,0,0.113637607404457,0
36,1,1,0,0,0.648154517448891,0
37,1,1,0,0,0.281657625762413,0
38,1,1,0,0,0.451576844320861,0
39,1,1,0,0,0.975623425760054,0
40,1,1,0,0,0.947606863614838,0
41,1,1,0,0,0.436474099321625,0
42,1,1,0,0,0.574718135211707,0
43,1,1,0,0,0.680095809395496,0
44,1,1,0,0,0.831696770111214,0
45,1,1,0,0,0.997906738781659,0
46,1,1,0,0,0.0152601280047893,0
47,1,1,0,0,0.583550969374785,0
48,1,1,0,0,0.757883707303705,0
49,1,1,0,0,0.746745432155063,0
50,1,1,0,0,0.987504114792018,0
51,1,1,0,0,0.247936564632135,0
52,1,1,0,0,0.232659389323777,0
53,1,1,0,0,0.986222618908479,0
54,1,1,0,0,0.331477225466484,0
55,1,1,0,0,0.242009514672627,0
56,1,1,0,0,0.0520264030768999,0
57,1,1,0,0,0.194935048368383,0
58,1,1,0,0,0.469074311086098,0
59,1,1,0,0,0.072687074553363,0
60,1,1,0,0,0.582984118159367,0
61,1,1,0,0,0.331174225282508,0
62,1,1,0,0,0.40187053226629,0
63,1,1,0,0,0.0544633012239822,0
64,1,1,0,0,0.170985320527916,0
65,1,1,0,0,0.179655280691923,0
66,1,1,0,0,0.248423928452138,0
67,1,1,0,0,0.892232404729314,0
68,1,1,0,0,0.9163699163075,0
69,1,1,0,0,0.672597040380363,0
70,1,1,0,0,0.676566123587123,0
71,1,1,0,0,0.312000625396999,0
72,1,1,0,0,0.172126739622886,0
73,1,1,0,0,0.175930284911572,0
74,1,1,0,0,0.999998489282429,0
75,1,1,0,0,0.190359597519228,0
76,1,1,0,0,0.196314360637692,0
77,1,1,0,0,0.0261806902909945,0
78,1,1,0,0,0.97347128686991,0
79,1,1,0,0,0.734065780789069,0
80,1,1,0,0,0.970579112326601,0
81,1,1,0,0,0.668139688567322,0
82,1,1,0,0,0.516373847260827,0
83,1,1,0,0,0.907565371503974,0
84,1,1,0,0,0.203720478167171,0
85,1,1,0,0,0.0540991311440712,0
86,1,1,0,0,0.269970348514275,0
87,1,1,0,0,0.985975938899509,0
88,1,1,0,0,0.794925997632867,0
89,1,1,0,0,0.749360048407804,0
90,1,1,0,0,0.0176026148373714,0
91,1,1,0,0,0.113073160349964,0
92,1,1,0,0,0.9406800461036,0
93,1,1,0,0,0.492840519015511,0
94,1,1,0,0,0.895662833721641,0
95,1,1,0,0,0.115632981000524,0
96,1,1,0,0,0.998709956288665,0
97,1,1,0,0,0.588610759587912,0
98,1,1,0,0,0.751411223401106,0
99,1,1,0,0,0.980825000106781,0
100,1,1,0,0,0.0282423702927867,0
1,2,1,0,0,0.928055898908746,0
2,2,1,0,0,0.0936160059611036,0
3,2,1,0,0,0.440820113459912,0
4,2,1,0,0,0.758172818373027,0
5,2,1,0,0,0.286031551019622,0
6,2,1,0,0,0.962188384628306,0
7,2,1,0,0,0.322505621711961,0
8,2,1,0,0,0.853747811831498,0
9,2,1,0,0,0.964997173424603,0
10,2,1,0,0,0.0279795014689272,0
11,2,1,0,0,0.838320698407123,0
12,2,1,0,0,0.946333658626275,0
13,2,1,0,0,0.913492742970151,0
14,2,1,0,0,0.995804213416214,0
15,2,1,0,0,0.991057050336939,0
16,2,1,0,0,0.998023962674616,0
17,2,1,0,0,0.43229786985431,0
18,2,1,0,0,0.916007591666024,0
19,2,1,0,0,0.561455351182523,0
20,2,1,0,0,0.48404296640348,0
21,2,1,0,0,0.038484908697036,0
22,2,1,0,0,0.676225935615578,0
23,2,1,0,0,0.732143055128971,0
24,2,1,0,0,0.99487209957705,0
25,2,1,0,0,0.0973423759474353,0
26,2,1,0,0,0.998152752111135,0
27,2,1,0,0,0.998444093729371,0
28,2,1,0,0,0.962820747690112,0
29,2,1,0,0,0.511085917784102,0
30,2,1,0,0,0.104531930644073,0
31,2,1,0,0,0.999838987792122,0
32,2,1,0,0,0.613164570160386,0
33,2,1,0,0,0.100167407038099,0
34,2,1,0,0,0.130648340906047,0
35,2,1,0,0,0.784739965482228,0
36,2,1,0,0,0.999997403976153,0
37,2,1,0,0,0.871775930600308,0
38,2,1,0,0,0.529056455468117,0
39,2,1,0,0,0.585429700640825,0
40,2,1,0,0,0.999221570654872,0
41,2,1,0,0,0.14486200093839,0
42,2,1,0,0,0.973323969012059,0
43,2,1,0,0,0.999420737790855,0
44,2,1,0,0,0.584823825733708,0
45,2,1,0,0,0.826589218819799,0
46,2,1,0,0,0.12192964585435,0
47,2,1,0,0,0.0254201197798635,0
48,2,1,0,0,0.990561220701092,0
49,2,1,0,0,0.767254424297083,0
50,2,1,0,0,0.789376531944126,0
51,2,1,0,0,0.437817664945448,0
52,2,1,0,0,0.94217047643341,0
53,2,1,0,0,0.92950318065546,0
54,2,1,0,0,0.926140811381989,0
55,2,1,0,0,0.934144697557784,0
56,2,1,0,0,0.188029366350168,0
57,2,1,0,0,0.414049504491678,0
58,2,1,0,0,0.99403359246414,0
59,2,1,0,0,0.692109479804815,0
60,2,1,0,0,0.87357256995254,0
61,2,1,0,0,0.179764969109744,0
62,2,1,0,0,0.0846337412411129,0
63,2,1,0,0,0.871896293699472,0
64,2,1,0,0,0.980103427144359,0
65,2,1,0,0,0.534719387036699,0
66,2,1,0,0,0.0145765741906686,0
67,2,1,0,0,0.741623518718236,0
68,2,1,0,0,0.697816688155223,0
69,2,1,0,0,0.247201366808396,0
70,2,1,0,0,0.944482428387525,0
71,2,1,0,0,0.879244945202749,0
72,2,1,0,0,0.326828509866131,0
73,2,1,0,0,0.210243614580755,0
74,2,1,0,0,0.933142932723377,0
75,2,1,0,0,0.499530265636543,0
76,2,1,0,0,0.667008247491541,0
77,2,1,0,0,0.341209966089139,0
78,2,1,0,0,0.708304864867357,0
79,2,1,0,0,0.425335213199973,0
80,2,1,0,0,0.825635052958172,0
81,2,1,0,0,0.892635589337018,0
82,2,1,0,0,0.979177614023973,0
83,2,1,0,0,0.977813329888699,0
84,2,1,0,0,0.207070024502272,0
85,2,1,0,0,0.704058448895465,0
86,2,1,0,0,0.977755412895631,0
87,2,1,0,0,0.836362567178286,0
88,2,1,0,0,0.317342130676528,0
89,2,1,0,0,0.796482198986474,0
90,2,1,0,0,0.770094508114231,0
91,2,1,0,0,0.831793846920745,0
92,2,1,0,0,0.267165864569603,0
93,2,1,0,0,0.158685764786816,0
94,2,1,0,0,0.984717889770447,0
95,2,1,0,0,0.142385968934581,0
96,2,1,0,0,0.720446708794688,0
97,2,1,0,0,0.335341184963195,0
98,2,1,0,0,0.884722459108971,0
99,2,1,0,0,0.935984424777803,0
100,2,1,0,0,0.8740789974118,0
1,3,1,0.927873443033829,0.132637798245067,0.95210031910535,1
2,3,1,0.957219816400883,0.142089600041372,0.974114124643238,1
3,3,1,0.975777223539391,0.135218737063718,0.972999556737122,1
4,3,1,0.969806926158769,0.128478895899467,0.812678142436422,1
5,3,1,0.634577560865646,0.13949486631573,0.737446019706532,1
6,3,1,0.744793712687141,0.0245112619593561,0.125240501876778,1
7,3,1,0.827188001951916,0.150572015553962,0.84476203456849,1
8,3,1,0.881246612373363,0.144127469270341,0.864241487680471,1
9,3,1,0.973308785830644,0.154529141445259,0.991223122503985,1
10,3,1,0.723167237785677,0.154276081338432,0.689715889712898,1
11,3,1,0.92182110285054,0.152108546660678,0.998384911384436,1
12,3,1,0.969342771980655,0.130027042916509,0.743275357889355,1
13,3,1,0.576959207591479,0.136249405358013,0.573425315264448,1
14,3,1,0.843664741150805,0.133655357654486,0.879940021269512,1
15,3,1,0.807384030105911,0.0495423682975491,0.295100119942596,1
16,3,1,0.976111097804685,0.161515806028128,0.986841412105093,1
17,3,1,0.678712613223426,0.213429916606541,0.97362981502836,1
18,3,1,0.851569573880157,0.110095344202998,0.605493605866559,1
19,3,1,0.630020738036949,0.122666845574019,0.700245921065849,1
20,3,1,0.859728956166314,0.148780390885114,0.997540899052399,1
21,3,1,0.7817789307511,0.199234004048005,0.989540260031072,1
22,3,1,0.752304559141054,0.162905799049234,0.999949230444122,1
23,3,1,0.913487856324392,0.135437552351814,0.98740351347926,1
24,3,1,0.790349090804846,0.127256792961835,0.750617497485093,1
25,3,1,0.893719382772341,0.153900244803112,0.85537047901584,1
26,3,1,0.994098724740803,0.177344024718461,0.983676405164557,1
27,3,1,0.935188899521936,0.12382056567332,0.782759954351894,1
28,3,1,0.749693178658389,0.156205285202848,0.914516124617485,1
29,3,1,0.629171913244007,0.0678804638141115,0.363429240198033,1
30,3,1,0.852303143265855,0.0599121219930472,0.312465485099683,1
31,3,1,0.793114414823146,0.149697679468658,0.694879683677987,1
32,3,1,0.997904407581552,0.118445778554128,0.892598320684448,1
33,3,1,0.908924580388278,0.0356306570888404,0.189252148836941,1
34,3,1,0.798607062628416,0.138668160767268,0.723673866161913,1
35,3,1,0.562684478257719,0.122143673693807,0.634156308741018,1
36,3,1,0.916731708380751,0.150841285325535,0.991310491087856,1
37,3,1,0.864197413684317,0.0641411195598438,0.379740495148536,1
38,3,1,0.929538309981599,0.132827918454868,0.796108860226247,1
39,3,1,0.764509654040321,0.140696493387684,0.984800625183985,1
40,3,1,0.942431560547146,0.0921186354153158,0.607738429678621,1
41,3,1,0.953971626445168,0.120717962889387,0.808490440671234,1
42,3,1,0.86868206646031,0.0305314897920045,0.154473331281235,1
43,3,1,0.939512956397088,0.128137281962925,0.850258865365364,1
44,3,1,0.942873504467195,0.138847428271538,0.843180961116664,1
45,3,1,0.727461790882873,0.0357066977036455,0.207421324405233,1
46,3,1,0.825461179376957,0.00393873150241564,0.0197955395010645,1
47,3,1,0.823373045007182,0.0628855580560845,0.284879350240192,1
48,3,1,0.76653834572478,0.0210940159947223,0.0799783636151672,1
49,3,1,0.982514066295223,0.147821568471849,0.948125975289765,1
50,3,1,0.677508935425139,0.137267133815514,0.796466424435019,1
51,3,1,0.954819073180743,0.131322721219182,0.783056442105195,1
52,3,1,0.807104861935786,0.11778029672123,0.698253618632043,1
53,3,1,0.549172356702483,0.190843928674057,0.967162221062605,1
54,3,1,0.489602778866809,0.208462369752671,0.914527343538838,1
55,3,1,0.876004699962175,0.166201166405708,0.993111095978933,1
56,3,1,0.769927915381939,0.0144342453014035,0.0627969272526448,1
57,3,1,0.886415374962826,0.0522935925598714,0.298658682499658,1
58,3,1,0.968726547942259,0.131357687810489,0.948656906341959,1
59,3,1,0.642706600060726,0.160868817469196,0.978248105263006,1
60,3,1,0.725268895006976,0.137786662869037,0.974465895519426,1
61,3,1,0.945550658414231,0.149172515421726,0.79979425860487,1
62,3,1,0.804707955791909,0.0906343634558743,0.540815927425626,1
63,3,1,0.495339618276741,0.0182756018210524,0.0804433049539977,1
64,3,1,0.786475443692931,0.0372547695322939,0.210055476354103,1
65,3,1,0.581458057362975,0.00390382720768676,0.0160440044112002,1
66,3,1,0.938378045163593,0.0342998668805326,0.164858779364419,1
67,3,1,0.778474513966126,0.151837154914559,0.794947704821157,1
68,3,1,0.856001453727919,0.126923471552603,0.881734515572375,1
69,3,1,0.990248431945198,0.140607475780914,0.969957248322221,1
70,3,1,0.771635089792536,0.0715165393178303,0.380292822180689,1
71,3,1,0.769362966724179,0.0763478626862947,0.409785291346155,1
72,3,1,0.799832019391743,0.0961073119434489,0.548702049701061,1
73,3,1,0.969915905653682,0.149412848389421,0.949849208198784,1
74,3,1,0.979811841792844,0.143055297647249,0.99998322025746,1
75,3,1,0.759178194862604,0.0772237703507099,0.401081779302044,1
76,3,1,0.695826896243081,0.0593924482035081,0.287389221297916,1
77,3,1,0.803743830395456,0.13179910201926,0.801207971122279,1
