"replica","resource","consumer","R","S","TM","Minc"
1,1,1,0,0,0.242553314439472,0
2,1,1,0,0,0.682400881155753,0
3,1,1,0,0,0.228695163439327,0
4,1,1,0,0,0.237381742357734,0
5,1,1,0,0,0.351594074993851,0
6,1,1,0,0,0.617457176872333,0
7,1,1,0,0,0.402099953072685,0
8,1,1,0,0,0.638904630725018,0
9,1,1,0,0,0.941378699335585,0
10,1,1,0,0,0.870174614683379,0
11,1,1,0,0,0.997621758988046,0
12,1,1,0,0,0.977782369094623,0
13,1,1,0,0,0.965924100411186,0
14,1,1,0,0,0.99999971388976,0
15,1,1,0,0,0.933269084511355,0
16,1,1,0,0,0.986775830503391,0
17,1,1,0,0,0.474312631696677,0
18,1,1,0,0,0.688174277297621,0
19,1,1,0,0,0.988148049330484,0
20,1,1,0,0,0.935751918439922,0
21,1,1,0,0,0.572422551083893,0
22,1,1,0,0,0.88218021039198,0
23,1,1,0,0,0.167899207474013,0
24,1,1,0,0,0.868156660306313,0
25,1,1,0,0,0.371801806163515,0
26,1,1,0,0,0.0529518888181767,0
27,1,1,0,0,0.705207478727059,0
28,1,1,0,0,0.843546409427893,0
29,1,1,0,0,0.499400147577814,0
30,1,1,0,0,0.968987764449423,0
31,1,1,0,0,0.918121702167166,0
32,1,1,0,0,0.886727643192403,0
33,1,1,0,0,0.808140234739844,0
34,1,1,0,0,0.957968440935122,0
35,1,1,0,0,0.00894062402207165,0
36,1,1,0,0,0.157740151778614,0
37,1,1,0,0,0.981030587686734,0
38,1,1,0,0,0.0806041918874765,0
39,1,1,0,0,0.0360432536214911,0
40,1,1,0,0,0.845162310532194,0
41,1,1,0,0,0.912761638294943,0
42,1,1,0,0,0.470779846442779,0
43,1,1,0,0,0.331790427970282,0
44,1,1,0,0,0.533500177789377,0
45,1,1,0,0,0.961795957604986,0
46,1,1,0,0,0.92006755000372,0
47,1,1,0,0,0.519861364149958,0
48,1,1,0,0,0.94551946797068,0
49,1,1,0,0,0.816403125072629,0
50,1,1,0,0,0.159576130747279,0
51,1,1,0,0,0.325661515077709,0
52,1,1,0,0,0.839127207810446,0
53,1,1,0,0,0.937002043651643,0
54,1,1,0,0,0.21800839816377,0
55,1,1,0,0,0.0576227284940591,0
56,1,1,0,0,0.925726213234839,0
57,1,1,0,0,0.848835700010345,0
58,1,1,0,0,0.0680867989293045,0
59,1,1,0,0,0.986888569013303,0
60,1,1,0,0,0.987822537151057,0
61,1,1,0,0,0.638683609915685,0
62,1,1,0,0,0.151367770813869,0
63,1,1,0,0,0.62993282113414,0
64,1,1,0,0,0.552993382896133,0
65,1,1,0,0,0.736139965745636,0
66,1,1,0,0,0.0611363592406034,0
67,1,1,0,0,0.315490391415307,0
68,1,1,0,0,0.131094534541564,0
69,1,1,0,0,0.998585098491239,0
70,1,1,0,0,0.753264737720071,0
71,1,1,0,0,0.691658578755821,0
72,1,1,0,0,0.653154029868168,0
73,1,1,0,0,0.328557794141756,0
74,1,1,0,0,0.633403953931532,0
75,1,1,0,0,0.840262704995248,0
76,1,1,0,0,0.511271873624156,0
77,1,1,0,0,0.983100813926419,0
78,1,1,0,0,0.17913480896364,0
79,1,1,0,0,0.211162890838194,0
80,1,1,0,0,0.880846284659093,0
81,1,1,0,0,0.035050630545481,0
82,1,1,0,0,0.0201495045130952,0
83,1,1,0,0,0.0123729823563316,0
84,1,1,0,0,0.0365927868949353,0
85,1,1,0,0,0.99983893137593,0
86,1,1,0,0,0.889221185723028,0
87,1,1,0,0,0.817306089817789,0
88,1,1,0,0,0.0486467009530321,0
89,1,1,0,0,0.138907291966468,0
90,1,1,0,0,0.992692022244909,0
91,1,1,0,0,0.932892969241695,0
92,1,1,0,0,0.786935574030234,0
93,1,1,0,0,0.0370348810839303,0
94,1,1,0,0,0.951705021856722,0
