"replica","resource","consumer","R","S","TM","Minc"
1,1,1,0.458748748139761,0.174524566117586,0.998054326100946,1
2,1,1,0.360266391042301,0.178801426219413,0.780903395989418,1
3,1,1,0.454268083519833,0.16187208702844,0.876421548811026,1
4,1,1,0.797414199302505,0.023367155728225,0.0987416639647343,1
5,1,1,0.454632075523251,0.117174089958756,0.633863084787491,1
6,1,1,0.386146344353012,0.147479819170427,0.609487775100988,1
7,1,1,0.696179927658394,0.188771765460041,0.879012680619507,1
8,1,1,0.397105825653097,0.202769204568767,0.960484275532561,1
9,1,1,0.484762219806786,0.00144349500555603,0.00510357500549692,1
10,1,1,0.566223441533119,0.189094452952237,0.849134480503733,1
11,1,1,0.442441871903758,0.0197850236469047,0.0896287439503939,1
12,1,1,0.356419587086093,0.239087064610264,0.999996475779865,1
13,1,1,0.381864095368895,0.108419306533037,0.461815619918299,1
14,1,1,0.422995986882015,0.193098148506535,0.998357586380368,1
15,1,1,0.237435827729735,0.088345045094252,0.29032691199471,1
16,1,1,0.214590251701148,0.229796326156906,0.790987304330471,1
17,1,1,0.493636754160719,0.0607826265793344,0.294620753168476,1
18,1,1,0.467491035642619,0.1245198496898,0.636084717718797,1
19,1,1,0.398098592861662,0.0440203063103847,0.201893259849145,1
20,1,1,0.495197214825855,0.197699093974067,0.953415003228835,1
21,1,1,0.534177209785348,0.160028325092173,0.944454690834216,1
22,1,1,0.451807134980732,0.182455251018258,0.92533538772331,1
23,1,1,0.537686826826407,0.159039533614388,0.985019632757329,1
24,1,1,0.430701485213498,0.240933798200222,0.943906311413615,1
25,1,1,0.52822207981449,0.134789355994291,0.744331051720582,1
26,1,1,0.451983241177767,0.0386306995095755,0.167400785972609,1
27,1,1,0.334781272691098,0.0744195265680058,0.313101796549938,1
28,1,1,0.449821809799116,0.160681568944772,0.871654363914653,1
29,1,1,0.400756772086922,0.185367708389659,0.935322313277308,1
30,1,1,0.435771820526334,0.0172205223700568,0.0669377585067877,1
31,1,1,0.586884665998854,0.168080778357532,0.94176470133793,1
32,1,1,0.330468336999514,0.158635577625141,0.683128345886586,1
33,1,1,0.290621427366487,0.245039197589536,0.931772326546511,1
34,1,1,0.559792945189451,0.0833703809264184,0.441116845854244,1
35,1,1,0.922684650750344,0.2151628305541,0.872526635687959,1
36,1,1,0.370505093757299,0.256918613358634,0.95989136090907,1
37,1,1,0.293132095206604,0.00822639810949164,0.0186046035720443,1
38,1,1,0.62578974451578,0.0433051564925238,0.16751640811933,1
39,1,1,0.479176173901464,0.167929219576806,0.859649019559769,1
40,1,1,0.492757673946532,0.180774827424808,0.929004586690447,1
41,1,1,0.53340755051463,0.0410608671762332,0.214699187878969,1
42,1,1,0.518820346845961,0.0854028609047066,0.460979756068652,1
43,1,1,0.458792045558699,0.17749584341074,0.906623947487528,1
44,1,1,0.418447854255611,0.219803881048985,0.955652363510429,1
45,1,1,0.256382944865672,0.287890645744544,0.960405055990132,1
46,1,1,0.487084918988691,0.16024493995314,0.979462137844979,1
47,1,1,0.597567800300526,0.0827464394890446,0.394770902651357,1
48,1,1,0.419871361754105,0.0340545944223194,0.169038688118083,1
49,1,1,0.467655172881524,0.0907409129005974,0.542770467654491,1
50,1,1,0.472953852109933,0.162661255865202,0.755380052569495,1
51,1,1,0.288175993594289,0.286369688372479,0.985865110126412,1
52,1,1,0.319922361414889,0.234615031449452,0.996317431395166,1
53,1,1,0.49936927502969,0.106153251893091,0.469317283115125,1
54,1,1,0.191400270841239,0.182121688083124,0.471166546161484,1
55,1,1,0.543748478682934,0.161850763848198,0.980322884737986,1
56,1,1,0.745992088101086,0.00211119867734085,0.00932262481071097,1
57,1,1,0.533911362043358,0.0297664201069274,0.109000198751016,1
58,1,1,0.720000514455517,0.15403959051119,0.750057712058077,1
59,1,1,0.542915393144711,0.17401929355539,0.999525521836589,1
60,1,1,0.230552660944206,0.0310583409111191,0.0960853145328164,1
61,1,1,0.718174258255734,0.257983161669318,0.997075418688659,1
62,1,1,0.393291644808703,0.0354819651558251,0.153814917615496,1
63,1,1,0.363809276094597,0.168297526124977,0.7661287004498,1
64,1,1,0.269734985681082,0.0323350507941183,0.099490366118612,1
65,1,1,0.676520570145158,0.0229792021649236,0.108764148283163,1
66,1,1,0.500762837588758,0.173758417695736,0.848675642787399,1
67,1,1,0.299215812015296,0.0162094542668462,0.0496298964739832,1
68,1,1,0.40418613178218,0.12325141035299,0.610250224111847,1
69,1,1,0.488546481963918,0.251303525685201,0.987533840478584,1
70,1,1,0.572342983990346,0.186784351454593,0.96631304444109,1
71,1,1,0.408911979694918,0.196677474535437,0.933744522918747,1
72,1,1,0.367675338985406,0.0735186044912352,0.303030733458473,1
73,1,1,0.479731536931074,0.180277426299989,0.997821656549454,1
74,1,1,0.593474548061732,0.17420985113259,0.768761045654038,1
75,1,1,0.534064339554044,0.101072919168533,0.526414335214793,1
76,1,1,0.40208870436186,0.131361762931768,0.695038351635298,1
77,1,1,0.458849206063483,0.00509470037571987,0.0187347036022693,1
78,1,1,0.523019377984334,0.135851734032621,0.75672155708054,1
79,1,1,0.467256029265908,0.161859407604124,0.885398518551537,1
80,1,1,0.466769988111197,0.191172552565793,0.979287989473652,1
81,1,1,0.256007858907088,0.318271288339343,0.976997614239757,1
82,1,1,0.39467443727877,0.0417710755763205,0.172165776871346,1
83,1,1,0.227197721823762,0.117230416250243,0.406493522535676,1
84,1,1,0.656885189858176,0.0572310585891628,0.23708598220551,1
85,1,1,0.523012989847715,0.149311338643884,0.836828770012721,1
86,1,1,0.232094334183769,0.275649061149919,0.911530654212629,1
87,1,1,0.457282833404344,0.112480067505795,0.596051531125072,1
88,1,1,0.392743617515627,0.108416771853573,0.492279294728035,1
89,1,1,0.35121613423113,0.0983641142893012,0.412024049806453,1
