"replica","resource","consumer","R","S","TM","Minc"
1,1,1,0.713600251055716,0.276109947513978,0.981744688857241,1
2,1,1,0.642564710870394,0.127977006392678,0.413956425323162,1
3,1,1,0.595479498716005,0.0744006165805515,0.240155029097651,1
4,1,1,0.385699997332575,0.128969762157843,0.342992191994196,1
5,1,1,0.381919348956059,0.279676149927766,0.86804966698566,1
6,1,1,0.603579131143018,0.199956117281795,0.850606597499749,1
7,1,1,0.563022793129584,0.171888261516118,0.653738596414239,1
8,1,1,0.362480299248229,0.21432072109204,0.541168203019836,1
9,1,1,0.487642097928832,0.0605788888844183,0.153573275202833,1
10,1,1,0.456856076757705,0.336271573388367,0.999068955173356,1
11,1,1,0.882348493835633,0.298996862568465,0.906813392158625,1
12,1,1,0.521630959878519,0.0778996953435394,0.248420184862109,1
13,1,1,0.885973830275529,0.160584626230505,0.560991548635721,1
14,1,1,0.413505040799825,0.261993212257923,0.898745405333917,1
15,1,1,0.640054175046098,0.236260352267738,0.9973893703567,1
16,1,1,0.737781614657619,0.21480557631913,0.835251887386835,1
17,1,1,0.585496766977603,0.176748809968315,0.624253206796789,1
18,1,1,0.59722350887195,0.206636659458311,0.97352076303429,1
19,1,1,0.524405352373105,0.165365162261322,0.63522378047573,1
20,1,1,0.647651997539884,0.238754798689713,0.973771213643572,1
21,1,1,0.729655185399196,0.280135635906335,0.856332483997791,1
22,1,1,0.559996663524293,0.0420317706113337,0.131808733017956,1
23,1,1,0.695992459397608,0.309430750795218,0.987939200351577,1
24,1,1,0.606764456331738,0.224245669723487,0.889246543497953,1
25,1,1,0.66746059931341,0.203156318891745,0.918445211974867,1
26,1,1,0.507781500925644,0.247749855998091,0.947020623281267,1
27,1,1,0.402728634188661,0.313189760477772,0.983678772957209,1
28,1,1,0.347544052213001,0.00581779696369821,0.0136167192079308,1
29,1,1,0.638740581651056,0.101796590584166,0.366074734897817,1
30,1,1,0.438587007741145,0.159928100662418,0.48482208524005,1
31,1,1,0.753978136101594,0.229485813242398,0.958258621059532,1
32,1,1,0.569768065270831,0.145800654723422,0.545494614345768,1
33,1,1,0.627216833156537,0.271433355568549,0.994816432928188,1
34,1,1,0.750131098716323,0.235231678618702,0.978302219523558,1
35,1,1,0.654782832077352,0.0369670843743225,0.131979164175394,1
36,1,1,0.595534446659297,0.239311365438983,0.873794981717726,1
37,1,1,0.850005514918023,0.290570293358857,0.981602011475313,1
38,1,1,0.589736912994911,0.219776607290065,0.909847915853125,1
39,1,1,0.552635700431053,0.194384968758007,0.835020543888029,1
40,1,1,0.603536306794657,0.223207172696179,0.989474440881059,1
41,1,1,0.564933665756558,0.241269724338305,0.888936213553842,1
42,1,1,0.741414610885482,0.0228868320373102,0.0734715212231988,1
43,1,1,0.61138824954078,0.182516186888694,0.758225432968846,1
44,1,1,0.588646843744335,0.224645574519736,0.997538090422163,1
45,1,1,0.499809440845442,0.300323554290714,0.893047956731295,1
46,1,1,0.466494805020824,0.144198944384935,0.475689411867189,1
47,1,1,0.884422940751728,0.354145168597844,0.991039518699237,1
48,1,1,0.661015465045785,0.270961406298061,0.992427088616042,1
49,1,1,0.511100071727184,0.127777726915183,0.407541555392363,1
50,1,1,0.48779962224128,0.158926511463789,0.60178896942209,1
51,1,1,0.460117317419556,0.0242909226519491,0.067746250100235,1
52,1,1,0.420009868241174,0.0284444127762266,0.0663221546587378,1
53,1,1,0.485556815399775,0.129724467173912,0.466911865560609,1
54,1,1,0.664982250635203,0.20349910683883,0.958850918142702,1
55,1,1,0.566718903885196,0.117700027026285,0.515558598067365,1
56,1,1,0.71406261888708,0.167207108813207,0.674230711050075,1
57,1,1,0.470069192110969,0.233797933342259,0.999802864608338,1
58,1,1,0.365734306157567,0.143473307685524,0.315713155488903,1
59,1,1,0.365370568078876,0.0301800064786553,0.0768978693179237,1
60,1,1,0.673430965887062,0.163641224855084,0.710582924451646,1
61,1,1,0.544843776272228,0.269887462789141,0.888934316337501,1
62,1,1,0.482303234723795,0.290576393512066,0.941715459152978,1
63,1,1,0.5810944692295,0.187474714796457,0.777621573303198,1
64,1,1,0.597847693384498,0.216698421058986,0.996869852176292,1
65,1,1,0.532923240148096,0.30892811575827,0.998136384020022,1
66,1,1,0.363164518525512,0.349784200814552,0.93686677426387,1
67,1,1,0.762890221265966,0.210356588851917,0.833660735114652,1
68,1,1,0.851277144307756,0.223062785646647,0.833987014797998,1
69,1,1,0.492660296567803,0.241446856702616,0.846177802349746,1
70,1,1,0.577075384408163,0.110444802102746,0.343739605427283,1
71,1,1,0.631054794247428,0.120406920811961,0.408749138421794,1
72,1,1,0.614616308589876,0.193847012417915,0.815414943496561,1
73,1,1,0.647821814626436,0.195523395636248,0.855779956381193,1
74,1,1,0.453918350386507,0.157561409651641,0.582086329489873,1
75,1,1,0.374818469942418,0.216057844305387,0.575776906168236,1
76,1,1,0.683077566903571,0.198706205852697,0.643236846405038,1
77,1,1,0.731916457425554,0.2023379350097,0.745177569336354,1
78,1,1,0.505035957477399,0.156179524775312,0.562634330885703,1
79,1,1,0.620249506672181,0.213719294420304,0.970474805121738,1
80,1,1,0.730393667646281,0.258145827499137,0.992944311485052,1
81,1,1,0.527446822231979,0.0382709467453438,0.0933257792526591,1
82,1,1,0.575868568231236,0.100395942763723,0.341419188145626,1
83,1,1,0.542188512865707,0.275161896072555,0.950616445412954,1
84,1,1,0.77725496294713,0.0501171261136493,0.168197985931968,1
85,1,1,0.508460020739877,0.195265797381761,0.680192764506968,1
86,1,1,0.417019354838408,0.0945341033708603,0.343878954801347,1
87,1,1,0.368590519216571,0.239203907417282,0.679054377831656,1
88,1,1,0.562353341669098,0.219181370600419,0.984359075426432,1
89,1,1,0.533578386713094,0.159494555337417,0.584145752581485,1
90,1,1,0.405704331276804,0.164242106894054,0.588442045551742,1
91,1,1,0.946832947943989,0.167750411161429,0.558864274012086,1
92,1,1,0.697343692131032,0.0359171511316848,0.11020530574288,1
93,1,1,0.437620053433998,0.0403061894372718,0.116004945874781,1
94,1,1,0.473322819248077,0.322480424499241,0.960179172964819,1
95,1,1,0.390189511785939,0.21891282227292,0.747993901167804,1
96,1,1,0.620323006041523,0.0965217709201986,0.338479782154331,1
97,1,1,0.534214167063641,0.161419096740027,0.567706338385537,1
98,1,1,0.649677222489031,0.176966782510558,0.666056095505835,1
99,1,1,0.446336610660282,0.240678955873503,0.80382615373369,1
100,1,1,0.617703215988696,0.216722856432854,0.999287921490505,1
1,2,1,0.40358731729972,0.358541411673039,0.880252718967608,1
2,2,1,0.60804602987075,0.319229195648621,0.998052511184854,1
3,2,1,0.415392239546296,0.288614367165536,0.732483441305743,1
4,2,1,0.485974884938989,0.15769383461001,0.492731476997569,1
5,2,1,0.365855811458728,0.322885149799589,0.971299541129586,1
6,2,1,0.383705754809438,0.279706537567107,0.876614339303273,1
7,2,1,0.40888128382255,0.123693744944538,0.37904778413027,1
8,2,1,0.525651291012034,0.164691857922844,0.538542599212036,1
9,2,1,0.543145113245672,0.0797348836824543,0.217028298018587,1
10,2,1,0.575532143697037,0.275639150260293,0.95395169189847,1
11,2,1,0.447434403971684,0.0259664667018873,0.0458272427506372,1
12,2,1,0.57290195665173,0.229719452559951,0.778331188369096,1
13,2,1,0.655638614681938,0.293473242450498,0.864238203523343,1
14,2,1,0.420233032756285,0.262071780918631,0.909313786490211,1
15,2,1,0.43999802229158,0.176060185122008,0.5819449583165,1
16,2,1,0.47377962540098,0.274325329738017,0.807695773779588,1
17,2,1,0.446219244983038,0.133546332261637,0.39410588088972,1
18,2,1,0.410197129090742,0.231659591985387,0.849043976916088,1
19,2,1,0.492781557344154,0.26215280686454,0.966299285671705,1
20,2,1,0.35101520252344,0.319917634523934,0.862450746619488,1
21,2,1,0.271022586115791,0.00424843643467383,0.00656524539705922,1
22,2,1,0.474561740057766,0.0767582799797738,0.215796079225008,1
23,2,1,0.390191395482062,0.0555723648652376,0.121365918251571,1
24,2,1,0.18894867332016,0.12249527382844,0.204430768091829,1
25,2,1,0.475641728476887,0.235059608788557,0.855720591983067,1
26,2,1,0.343781003445157,0.294623516108668,0.855515025227302,1
27,2,1,0.501035173941868,0.257434604705245,0.940051482200556,1
28,2,1,0.653571760728216,0.278251473014312,0.998018891614573,1
29,2,1,0.482748351251056,0.185083431985712,0.555953353742828,1
30,2,1,0.497382655254925,0.275151174712652,0.908793784922949,1
31,2,1,0.359631496282609,0.200727989642833,0.515767252240187,1
32,2,1,0.259955288938976,0.229216545946283,0.487465061225808,1
33,2,1,0.564839601166662,0.267232169762354,0.917174754820605,1
34,2,1,0.35627963864471,0.392288867808813,0.999906161723122,1
35,2,1,0.546017999086763,0.304684736500046,0.970779900524769,1
36,2,1,0.375111865540435,0.33079886822101,0.882738344603736,1
37,2,1,0.520696186900027,0.058629610048526,0.147615821211087,1
38,2,1,0.382356001404286,0.0978691715316131,0.302123532067047,1
39,2,1,0.397110974073664,0.291507130538088,0.999988521627481,1
40,2,1,0.428731034016937,0.239821546599309,0.847602654797413,1
41,2,1,0.443184540506124,0.291808887361011,0.914591171447786,1
42,2,1,0.548406268171588,0.208347788999104,0.556342368701794,1
43,2,1,0.489371926904327,0.277716812747538,0.999099103269232,1
44,2,1,0.465326813856737,0.234657998776257,0.89302558303092,1
45,2,1,0.25882856136438,0.0778903355109308,0.14291477411374,1
46,2,1,0.370260111478834,0.327211747262421,0.916913757139961,1
47,2,1,0.62642253495757,0.011489663922965,0.0263890270417918,1
48,2,1,0.368374348689006,0.236019196500126,0.584783832031509,1
49,2,1,0.503014683167019,0.193329009410271,0.610089585410108,1
50,2,1,0.438671469724012,0.256212845276162,0.902232480597211,1
51,2,1,0.438944191480003,0.030349621532343,0.0819365999650956,1
52,2,1,0.436936096988401,0.129721897680677,0.310949653419877,1
53,2,1,0.312027927917625,0.249738044206006,0.654001496893923,1
54,2,1,0.383495455055406,0.296856328502216,0.970769754929032,1
55,2,1,0.29522209489957,0.288605499409908,0.796575144240229,1
56,2,1,0.297989023639005,0.0292880090989483,0.0650894033412178,1
57,2,1,0.305780479376384,0.316462866017578,0.99108643482775,1
58,2,1,0.359663371710744,0.116608407318422,0.253453294093788,1
59,2,1,0.348334695282224,0.39925112896951,0.981973409256668,1
60,2,1,0.35705741242063,0.312373289707758,0.886847570825739,1
61,2,1,0.448464363204272,0.205041914351315,0.592874049376042,1
62,2,1,0.349707940391711,0.133021747993332,0.343315973582474,1
63,2,1,0.284175345840125,0.364325708103655,0.909875565481906,1
64,2,1,0.364038267191683,0.304627451423844,0.999577230153078,1
65,2,1,0.343558175690757,0.00331399832421475,0.00787598979531696,1
66,2,1,0.506138325753349,0.282585753661904,0.954721995309861,1
67,2,1,0.452625465218066,0.109066781338685,0.311234230644501,1
68,2,1,0.477517524017147,0.272884698834774,0.717069856277356,1
69,2,1,0.469083067457008,0.250919692817188,0.850715220375,1
70,2,1,0.568491692720933,0.16289112752132,0.502155744399749,1
71,2,1,0.578717451671326,0.264429870201453,0.85046272328559,1
72,2,1,0.450963129846885,0.26752825775456,0.918835766721244,1
73,2,1,0.43324688445436,0.166095272415082,0.558977831186013,1
74,2,1,0.495056388775548,0.249894878091648,0.979148294791701,1
75,2,1,0.488813368089108,0.258687388586175,0.830171106415687,1
76,2,1,0.550011774402353,0.217268645555012,0.614941807938452,1
77,2,1,0.52010525207748,0.168073338543196,0.501152785465261,1
78,2,1,0.541449639869596,0.262253307805303,0.988934586394803,1
79,2,1,0.441051866600284,0.274591915338643,0.996904652859406,1
80,2,1,0.419682396707716,0.0331344932624907,0.0892719092946165,1
81,2,1,0.464836660033807,0.0614781709037077,0.137761906872151,1
82,2,1,0.232742651934456,0.0355779162720287,0.0625162753738256,1
83,2,1,0.539240036411485,0.22101677633309,0.760857810356858,1
84,2,1,0.349785188553512,0.0128768716194951,0.0256083556509471,1
85,2,1,0.45578220077226,0.257959822653043,0.834630310446159,1
86,2,1,0.329609414495163,0.315339987076808,0.966183240068645,1
87,2,1,0.383745232402438,0.340866619632413,0.996406441284699,1
88,2,1,0.461681621766949,0.233473471052443,0.920128709102618,1
89,2,1,0.431531125186287,0.216014132054045,0.685445176535281,1
90,2,1,0.36753536455889,0.262517551998576,0.875790694156313,1
91,2,1,0.712048358701591,0.143161991722541,0.386192566506941,1
92,2,1,0.613010024326022,0.124437479445782,0.35317809556311,1
93,2,1,0.577831684677228,0.261166875810732,0.904262040176948,1
94,2,1,0.414052193556234,0.366843619696825,0.995542974272545,1
95,2,1,0.309232997756514,0.334470971715455,0.961730202392412,1
96,2,1,0.437720583297112,0.268384907718684,0.748463383044738,1
97,2,1,0.570286586706351,0.266299969906804,0.976836749163627,1
