"replica","resource","consumer","R","S","TM","Minc"
1,1,1,0.735492235533516,0.0898881700282981,0.512316221585702,1
2,1,1,0.81277443816927,0.127919994698781,0.804380771349314,1
3,1,1,0.797160377921548,0.0495756004249686,0.245733060851234,1
4,1,1,0.806757065507736,0.088136640586564,0.476357831299088,1
5,1,1,0.849689131949226,0.157329910077098,0.901246054664654,1
6,1,1,0.75634727009123,0.126793455103026,0.682709578407475,1
7,1,1,0.971110499973903,0.00615322082361994,0.0284908535526276,1
8,1,1,0.538866285649732,0.013431467089627,0.0525317629484192,1
9,1,1,0.989890642251731,0.187205391335975,0.975084067781898,1
10,1,1,0.951662333675864,0.0262145664941199,0.129023400501937,1
11,1,1,0.911329313042577,0.153346952239816,0.9999966218107,1
12,1,1,0.736796197902915,0.0572935450270309,0.307559083213105,1
13,1,1,0.979958367386263,0.121388871872916,0.736708688951025,1
14,1,1,0.825573967631352,0.169366465267811,0.898227139251641,1
15,1,1,0.915254044371627,0.156868669626939,0.968680697058102,1
16,1,1,0.916050998634131,0.0522568994182639,0.300022486159974,1
17,1,1,0.704863718078417,0.000571308151962453,0.00252307899435705,1
18,1,1,0.836575624783459,0.058082872451761,0.315491293825137,1
19,1,1,0.929486800759745,0.0574510221458081,0.295705369924247,1
20,1,1,0.900848156457443,0.0244111810605164,0.117149693778861,1
21,1,1,0.89826819615496,0.082476812273706,0.531350359187776,1
22,1,1,0.898666863358743,0.112189276227394,0.684701429153041,1
23,1,1,0.973769824348154,0.190686345205091,0.762363756961023,1
24,1,1,0.875203183474744,0.076513277066728,0.377679599133654,1
25,1,1,0.852624893419496,0.12590183133804,0.813619390027882,1
26,1,1,0.801728317611419,0.13389386600623,0.664256127375857,1
27,1,1,0.902149912022398,0.146154891003923,0.817350162479161,1
28,1,1,0.972122372756222,0.149713580947643,0.999975888809735,1
29,1,1,0.970977957773811,0.0469252411137032,0.229413748306772,1
30,1,1,0.951702050193301,0.133063065774533,0.694094141150238,1
31,1,1,0.756978713375863,0.11296774320982,0.583087378025988,1
32,1,1,0.659262211025532,0.177044996179311,0.902216697214335,1
33,1,1,0.797060011612589,0.0389944021298941,0.205260542493301,1
34,1,1,0.885508264983612,0.138751663507769,0.953566166707341,1
35,1,1,0.792385038240143,0.139338588120409,0.76790410738541,1
36,1,1,0.987704368105316,0.157209752516902,0.917449624495831,1
37,1,1,0.962895647186507,0.16214947681845,0.994991441127707,1
38,1,1,0.976801571370544,0.143255086688655,0.948659279499764,1
39,1,1,0.651305221738073,0.189769371597879,0.971337707942034,1
40,1,1,0.824083423229013,0.158162557206789,0.939131279865316,1
41,1,1,0.881048835425857,0.0952859515280207,0.565893920762457,1
42,1,1,0.830801997460188,0.140057408043027,0.692315083923412,1
43,1,1,0.938304788810132,0.113973071520737,0.625010065680873,1
44,1,1,0.936625864878139,0.153728394213748,0.877534437399526,1
45,1,1,0.932220820643382,0.0678169132842005,0.329896268149698,1
46,1,1,0.593007511765343,0.238855170421163,0.998861450207927,1
47,1,1,0.778546340058515,0.128819149535858,0.784266279431499,1
48,1,1,0.887358853693919,0.112918705647214,0.736888839105274,1
49,1,1,0.856186326362419,0.0449211156664084,0.20775023951212,1
50,1,1,0.986455636185465,0.0848868643125833,0.557362842541674,1
51,1,1,0.872194181221456,0.185344847464438,0.960715599113854,1
52,1,1,0.742072140532533,0.0338208847523719,0.155810477234183,1
53,1,1,0.977800947788252,0.0154371702797421,0.0684612749453389,1
54,1,1,0.956895630335181,0.168784296674494,0.783661191754899,1
55,1,1,0.983668114703371,0.105811925666772,0.706340277298351,1
56,1,1,0.920224872363012,0.191438120990581,0.962298196054114,1
57,1,1,0.940079443484514,0.130843011653445,0.938123126550164,1
58,1,1,0.939439349006929,0.168453771929189,0.999791709791888,1
59,1,1,0.793276628835685,0.080596555226393,0.457868292977131,1
60,1,1,0.910596831072404,0.162206356432989,0.913015797824989,1
61,1,1,0.840981837451273,0.154618589652628,0.72496053943578,1
62,1,1,0.923724545525226,0.0487030006453901,0.285343229527962,1
63,1,1,0.629712300336369,0.07024265586767,0.351477920120955,1
64,1,1,0.709335697429931,0.164642556762856,0.904494525132866,1
65,1,1,0.814768299296267,0.111392859823271,0.600289825894639,1
66,1,1,0.686694708199552,0.0402176928680544,0.220466479143637,1
67,1,1,0.988219059314762,0.0856647636727753,0.516921333422241,1
68,1,1,0.704664345248493,0.0373742754330169,0.206056895878703,1
69,1,1,0.859477944646855,0.165677240254172,0.994804398503997,1
70,1,1,0.715875716328751,0.100830784003932,0.486455245190164,1
71,1,1,0.933270901787335,0.163091590716704,0.87082699980341,1
72,1,1,0.887423712622919,0.187226540759263,0.947307786226767,1
73,1,1,0.985800839487948,0.154039335475596,0.990048065156844,1
74,1,1,0.625704954682004,0.0593201145800877,0.245412787450989,1
75,1,1,0.795247957645636,0.135391278028387,0.830896368908357,1
76,1,1,0.842621787294275,0.0906850963948381,0.589406913477229,1
77,1,1,0.84632652358116,0.131456440783186,0.629582569222707,1
78,1,1,0.941379704715367,0.187943889672116,0.995289888023041,1
79,1,1,0.797852728401181,0.0555912241864941,0.29746161540257,1
80,1,1,0.892493903868767,0.0538957625896734,0.249973207419249,1
81,1,1,0.926095778044665,0.133249322537631,0.751495248354999,1
82,1,1,0.616046737878977,0.120226405486734,0.646514677698088,1
83,1,1,0.790650692087767,0.0786589812742805,0.490562449971209,1
84,1,1,0.632047642999933,0.14830042843479,0.785564739117253,1
85,1,1,0.884455140377435,0.122210717841208,0.748828789794839,1
86,1,1,0.840725855843825,0.115072366382649,0.665977405898576,1
87,1,1,0.704735367470637,0.0414855287591959,0.202323445095863,1
88,1,1,0.864667464015018,0.201384604154966,0.953255067834698,1
89,1,1,0.860948189196595,0.182839403388745,0.953336069722981,1
90,1,1,0.921838581607561,0.172091612214525,0.997247573356533,1
91,1,1,0.764365818092074,0.145450588489909,0.641328089828551,1
92,1,1,0.789495132749432,0.0730127203897901,0.345399797913829,1
93,1,1,0.799421720750073,0.14407246548374,0.996185721197436,1
94,1,1,0.987223643599661,0.129758778438537,0.828140874107904,1
95,1,1,0.907766781310164,0.0408893464558319,0.223684203576965,1
96,1,1,0.967297719193442,0.195485027475085,0.990648111955379,1
97,1,1,0.971230571030618,0.0371877870690891,0.187112240418507,1
98,1,1,0.665632522589392,0.00344879208921516,0.0129536165088582,1
99,1,1,0.93395036839433,0.0487538605040494,0.216942846529189,1
100,1,1,0.871889236487708,0.0157062347073186,0.0623737402906384,1
1,2,1,0,0,0.494444629264391,0
2,2,1,0,0,0.0671700056829481,0
3,2,1,0,0,0.791489442441901,0
4,2,1,0,0,0.359751587307013,0
5,2,1,0,0,0.689346248358469,0
6,2,1,0,0,0.955121085377801,0
7,2,1,0,0,0.0762969480557638,0
8,2,1,0,0,0.994988034618722,0
9,2,1,0,0,0.141538775319995,0
10,2,1,0,0,0.133826265189903,0
11,2,1,0,0,0.723217291582951,0
12,2,1,0,0,0.0513823672741615,0
13,2,1,0,0,0.995116955947108,0
14,2,1,0,0,0.986579090732476,0
15,2,1,0,0,0.322911469903335,0
16,2,1,0,0,0.717111900647203,0
17,2,1,0,0,0.0234307916829322,0
18,2,1,0,0,0.509435798969232,0
19,2,1,0,0,0.877408111984338,0
20,2,1,0,0,0.00449035412117586,0
21,2,1,0,0,0.89726459843315,0
22,2,1,0,0,0.850318762409246,0
23,2,1,0,0,0.972495944788598,0
24,2,1,0,0,0.898484488267785,0
25,2,1,0,0,0.429741901735429,0
26,2,1,0,0,0.948222317639285,0
27,2,1,0,0,0.624208603978237,0
28,2,1,0,0,0.887821649440308,0
29,2,1,0,0,0.0339156098019784,0
30,2,1,0,0,0.447714609129306,0
31,2,1,0,0,0.162404334931645,0
32,2,1,0,0,0.922203596556235,0
33,2,1,0,0,0.881935523333747,0
34,2,1,0,0,0.653989846084477,0
35,2,1,0,0,0.99298982472036,0
36,2,1,0,0,0.0556937241516911,0
37,2,1,0,0,0.579558042956117,0
38,2,1,0,0,0.276854701293507,0
39,2,1,0,0,0.552221649500588,0
40,2,1,0,0,0.223114226258411,0
41,2,1,0,0,0.576117177814251,0
42,2,1,0,0,0.199256906397622,0
43,2,1,0,0,0.826977171381586,0
44,2,1,0,0,0.0243454540424944,0
45,2,1,0,0,0.861522397959232,0
46,2,1,0,0,0.894967112828853,0
47,2,1,0,0,0.666096201941477,0
48,2,1,0,0,0.746587405511851,0
49,2,1,0,0,0.434673294288182,0
50,2,1,0,0,0.579810936985483,0
51,2,1,0,0,0.876651991375291,0
52,2,1,0,0,0.99495436921529,0
53,2,1,0,0,0.0804502187886242,0
54,2,1,0,0,0.862144544795068,0
55,2,1,0,0,0.270986660382052,0
56,2,1,0,0,0.670995710753891,0
57,2,1,0,0,0.145617089727605,0
58,2,1,0,0,0.986543973475516,0
59,2,1,0,0,0.998239830862182,0
60,2,1,0,0,0.1790641169773,0
61,2,1,0,0,0.97748558277517,0
62,2,1,0,0,0.446850837640728,0
63,2,1,0,0,0.838219653976095,0
64,2,1,0,0,0.999999375033712,0
65,2,1,0,0,0.400493988410307,0
66,2,1,0,0,0.809701677289914,0
67,2,1,0,0,0.612374816912062,0
68,2,1,0,0,0.380483117282198,0
69,2,1,0,0,0.240424851625876,0
70,2,1,0,0,0.139431895037261,0
71,2,1,0,0,0.89239881742565,0
72,2,1,0,0,0.701498042066808,0
73,2,1,0,0,0.753783374667392,0
74,2,1,0,0,0.479950430680274,0
75,2,1,0,0,0.870360498456647,0
76,2,1,0,0,0.997960915315163,0
77,2,1,0,0,0.988280777655061,0
78,2,1,0,0,0.202594152337595,0
79,2,1,0,0,0.433731890756504,0
80,2,1,0,0,0.243136676013835,0
81,2,1,0,0,0.391816586312886,0
82,2,1,0,0,0.199863177026307,0
83,2,1,0,0,0.854440108472073,0
84,2,1,0,0,0.988488035080281,0
85,2,1,0,0,0.446440800904379,0
86,2,1,0,0,0.936421784590424,0
87,2,1,0,0,0.865393270263441,0
88,2,1,0,0,0.201071329506912,0
89,2,1,0,0,0.0178623365770071,0
90,2,1,0,0,0.956758162327614,0
91,2,1,0,0,0.980890411602531,0
92,2,1,0,0,0.761853982181527,0
93,2,1,0,0,0.321625861961543,0
94,2,1,0,0,0.633687395446936,0
95,2,1,0,0,0.99993455534701,0
96,2,1,0,0,0.0277978056441839,0
97,2,1,0,0,0.660447312974277,0
98,2,1,0,0,0.376173367196297,0
99,2,1,0,0,0.482755631940118,0
100,2,1,0,0,0.588585817405032,0
1,3,1,0.584868784618473,0.0697924409612114,0.346385221822763,1
2,3,1,0.675127477493294,0.175930867537847,0.994438843087432,1
3,3,1,0.712210681373589,0.0895055988893691,0.416036383418682,1
4,3,1,0.846811888944315,0.0214073064337978,0.095857874407957,1
5,3,1,0.885181602654666,0.132261204703609,0.658028223728362,1
6,3,1,0.806244667471388,0.0187165037814491,0.0790068940917608,1
7,3,1,0.981268505575539,0.0611940897216028,0.276610033081473,1
8,3,1,0.941835597216022,0.181418948477659,0.982680493767989,1
9,3,1,0.879680196097801,0.0441574572593311,0.214208672501906,1
10,3,1,0.897728638994225,0.208032030890305,0.993296591742963,1
11,3,1,0.860640040820634,0.138390216060164,0.797855769574922,1
12,3,1,0.90970081923321,0.0557849800943271,0.272350054266213,1
13,3,1,0.659770126714803,0.204117616265317,0.974985174394305,1
14,3,1,0.897202988417629,0.144564376077001,0.661908309751244,1
15,3,1,0.70496510095325,0.0971229248873718,0.518927139299261,1
16,3,1,0.913797784204815,0.0862846363320154,0.453215299532983,1
17,3,1,0.811030325632722,0.199283556651642,0.953180479503654,1
18,3,1,0.80769034701391,0.17237791223252,0.918381511185374,1
19,3,1,0.904810738642369,0.193358154854813,0.981312828039353,1
20,3,1,0.942415965587175,0.0731559193621589,0.32377451826869,1
21,3,1,0.427124281559824,0.207485498509607,0.759428080983513,1
22,3,1,0.785431201679019,0.155965462839363,0.884686783572265,1
23,3,1,0.780973265536631,0.00921249100890078,0.040823736387423,1
24,3,1,0.991838019391846,0.18261008288108,0.841679374884343,1
25,3,1,0.641193608446634,0.170506119695647,0.797528979774919,1
26,3,1,0.55814104907486,0.0313122156765142,0.12505996971928,1
27,3,1,0.616169910478894,0.104087742468227,0.467924946609453,1
28,3,1,0.879384395283611,0.150114985512575,0.951761693610781,1
29,3,1,0.761896326997043,0.0158667371640072,0.0661161515411298,1
30,3,1,0.853515047136615,0.1219972386384,0.571936779761527,1
31,3,1,0.562260686538517,0.207154731946576,0.893180974002635,1
32,3,1,0.709544611428349,0.0536448394923656,0.28557063635096,1
33,3,1,0.89452256058021,0.177735503729652,0.995914992296082,1
34,3,1,0.749787097984235,0.0943890338488844,0.52410176796522,1
35,3,1,0.503201021334142,0.047277882949544,0.19730891260913,1
36,3,1,0.68410689684496,0.208031283463661,0.980250611847485,1
37,3,1,0.938531582558966,0.170269623114736,0.992920101303895,1
38,3,1,0.474889597743359,0.0735532361078072,0.317392887903975,1
39,3,1,0.667982169608417,0.153220783881052,0.796297301525165,1
40,3,1,0.655815409319537,0.0884085097531664,0.379255027024958,1
